Row ID,Order ID,Order Date,Ship Date,Delivery Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Discount ($),Net Sales,COGS,Profit,Target Profit
9138,CA-2018-123400,2/2/20,2/9/20,7.0,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,0.0,20.1,13.467,6.633,6.215133697
9139,CA-2018-123400,2/2/20,2/9/20,7.0,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,14.7168,58.8672,50.589,8.2782,8.416787468
9267,CA-2018-125759,2/8/20,2/9/20,1.0,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,0.0,6.48,3.3696,3.1104,3.037344676
8736,US-2018-169390,2/7/20,2/10/20,3.0,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,0.0,12.96,6.7392,6.2208,6.822051805
8981,CA-2018-108182,2/6/20,2/10/20,4.0,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,0.0,53.34,36.8046,16.5354,19.37912011
850,CA-2018-107755,2/7/20,2/12/20,5.0,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,0.0,32.96,16.8096,16.1504,12.65868488
5631,CA-2018-127614,2/11/20,2/15/20,4.0,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,3.9774,1.7046,5.4926,-3.788,-4.168880988
5632,CA-2018-127614,2/11/20,2/15/20,4.0,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,0.0,96.53,55.9874,40.5426,35.32882157
5633,CA-2018-127614,2/11/20,2/15/20,4.0,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,10.2624,41.0496,23.0904,17.9592,21.89145138
9255,CA-2018-168368,2/11/20,2/15/20,4.0,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,0.0,77.88,55.2948,22.5852,28.4332929
9256,CA-2018-168368,2/11/20,2/15/20,4.0,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,12.9248,51.6992,29.0808,22.6184,19.84377865
9257,CA-2018-168368,2/11/20,2/15/20,4.0,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,19.1952,76.7808,87.5781,-10.7973,-11.6650201
9258,CA-2018-168368,2/11/20,2/15/20,4.0,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,1.4304,0.3576,3.3972,-3.0396,-3.010026334
9259,CA-2018-168368,2/11/20,2/15/20,4.0,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,0.0,23.92,12.1992,11.7208,14.11066514
9260,CA-2018-168368,2/11/20,2/15/20,4.0,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,47.7792,191.1168,217.9926,-26.8758,-19.27819536
457,US-2018-110674,2/12/20,2/18/20,6.0,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,20.472,81.888,85.7265,-3.8385,-4.873641302
6082,US-2018-165589,2/18/20,2/18/20,0.0,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,25.8174,11.0646,36.882,-25.8174,-18.27553121
9762,CA-2018-121762,2/14/20,2/18/20,4.0,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,14.8224,59.2896,41.688,17.6016,20.27701188
9763,CA-2018-121762,2/14/20,2/18/20,4.0,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,5.5984,22.3936,20.2942,2.0994,1.615242647
9764,CA-2018-121762,2/14/20,2/18/20,4.0,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,0.6608,2.6432,1.5694,1.0738,1.10653068
5467,CA-2018-107706,2/14/20,2/19/20,5.0,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,271.968,203.976,67.992,86.74648569
7438,CA-2018-165568,2/15/20,2/19/20,4.0,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,0.0,41.96,31.0504,10.9096,13.93387183
1333,CA-2018-122567,2/16/20,2/21/20,5.0,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,0.0,75.96,53.172,22.788,26.71542413
1334,CA-2018-122567,2/16/20,2/21/20,5.0,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,0.0,27.24,13.8924,13.3476,13.86113069
7611,CA-2018-133354,2/22/20,2/24/20,2.0,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,8.0192,32.0768,17.542,14.5348,14.91316393
8223,CA-2018-152905,2/18/20,2/24/20,6.0,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,0.944,3.776,2.124,1.652,1.855676697
8504,CA-2018-164903,2/20/20,2/24/20,4.0,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,4.7952,19.1808,11.6883,7.4925,7.500751584
9516,CA-2018-154165,2/17/20,2/24/20,7.0,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,26.0928,104.3712,60.3396,44.0316,35.87445457
2883,CA-2018-165540,2/21/20,2/25/20,4.0,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,0.0,787.53,622.1487,165.3813,152.116741
4521,CA-2018-109491,2/20/20,2/26/20,6.0,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,110.4558,47.3382,163.0538,-115.7156,-150.3578934
4522,CA-2018-109491,2/20/20,2/26/20,6.0,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,0.0,47.04,28.6944,18.3456,23.64255702
6530,CA-2018-103744,2/23/20,2/27/20,4.0,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,0.0,30.84,16.962,13.878,10.03009483
6531,CA-2018-103744,2/23/20,2/27/20,4.0,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,0.0,226.56,163.1232,63.4368,73.34627738
5512,US-2018-137680,2/24/20,3/2/20,7.0,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,0.0,115.02,63.261,51.759,51.83348104
5513,US-2018-137680,2/24/20,3/2/20,7.0,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,0.0,68.04,48.3084,19.7316,22.1785187
9464,CA-2018-156545,2/27/20,3/3/20,5.0,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,180.1674,420.3906,428.97,-8.5794,-9.417688058
1565,CA-2018-116239,3/4/20,3/4/20,0.0,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,308.85,308.85,716.532,-407.682,-430.3862321
5714,US-2018-143707,3/1/20,3/5/20,4.0,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,1.6716,0.7164,2.5472,-1.8308,-2.226362089
6548,CA-2018-113880,3/1/20,3/5/20,4.0,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,48.7984,195.1936,164.6946,30.499,26.55470029
6549,CA-2018-113880,3/1/20,3/5/20,4.0,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,16.2848,65.1392,74.2994,-9.1602,-6.554739882
7948,CA-2018-131009,3/1/20,3/5/20,4.0,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,0.0,238.56,212.3184,26.2416,28.4156464
7949,CA-2018-131009,3/1/20,3/5/20,4.0,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,23.988,35.982,47.976,-11.994,-8.689679571
7950,CA-2018-131009,3/1/20,3/5/20,4.0,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,15.6608,62.6432,33.2792,29.364,21.02598074
7951,CA-2018-131009,3/1/20,3/5/20,4.0,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,4.2912,17.1648,10.1916,6.9732,4.950871997
158,CA-2018-104269,3/1/20,3/6/20,5.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,0.0,20.04,10.4208,9.6192,10.35926502
9946,CA-2018-111157,3/2/20,3/6/20,4.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,0.0,35.44,18.7832,16.6568,15.94465837
9947,CA-2018-111157,3/2/20,3/6/20,4.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,0.0,11.52,8.064,3.456,2.44542536
556,CA-2018-155852,3/3/20,3/7/20,4.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,0.0,4.02,2.0502,1.9698,1.831209378
7349,CA-2018-130421,3/3/20,3/7/20,4.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,15.2352,60.9408,34.2792,26.6616,23.04952336
8310,CA-2018-168312,3/1/20,3/7/20,6.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,0.0,65.88,47.4336,18.4464,17.02471402
8311,CA-2018-168312,3/1/20,3/7/20,6.0,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,0.0,43.12,22.4224,20.6976,17.72067575
8712,CA-2018-105648,3/3/20,3/7/20,4.0,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,16.56,66.24,55.89,10.35,8.936804068
1163,CA-2018-127964,3/3/20,3/8/20,5.0,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,0.0,8.82,6.4386,2.3814,2.453745892
1164,CA-2018-127964,3/3/20,3/8/20,5.0,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,0.0,10.86,5.7558,5.1042,3.657782399
1165,CA-2018-127964,3/3/20,3/8/20,5.0,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,0.0,143.7,74.724,68.976,88.80362992
4962,CA-2018-156587,3/7/20,3/8/20,1.0,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,0.0,839.43,621.1782,218.2518,200.98442
4963,CA-2018-156587,3/7/20,3/8/20,1.0,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,0.0,671.93,651.7721,20.1579,16.20870938
4964,CA-2018-156587,3/7/20,3/8/20,1.0,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,18.7776,75.1104,62.2008,12.9096,12.60742157
6058,CA-2018-107524,3/2/20,3/8/20,6.0,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,0.0,384.45,280.6485,103.8015,124.6608345
6059,CA-2018-107524,3/2/20,3/8/20,6.0,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,0.0,149.97,143.9712,5.9988,5.949322518
7247,US-2018-127978,3/3/20,3/8/20,5.0,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,0.0,1951.84,1366.288,585.552,519.3479081
7248,US-2018-127978,3/3/20,3/8/20,5.0,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,0.0,171.55,90.9215,80.6285,88.68304221
7249,US-2018-127978,3/3/20,3/8/20,5.0,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,31.584,126.336,108.57,17.766,22.58456322
8497,CA-2018-169061,3/5/20,3/8/20,3.0,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,40.6368,162.5472,147.3084,15.2388,12.37045543
8498,CA-2018-169061,3/5/20,3/8/20,3.0,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,0.0,58.38,32.109,26.271,31.83276036
8499,CA-2018-169061,3/5/20,3/8/20,3.0,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,0.0,105.52,56.9808,48.5392,60.23194933
8500,CA-2018-169061,3/5/20,3/8/20,3.0,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,0.0,80.88,59.8512,21.0288,15.58766365
8501,CA-2018-169061,3/5/20,3/8/20,3.0,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,0.0,6.63,4.8399,1.7901,2.113245776
4422,CA-2018-117016,3/4/20,3/9/20,5.0,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,91.5136,366.0544,314.578,51.4764,38.36490588
5254,US-2018-131982,3/7/20,3/11/20,4.0,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,0.0,14.62,7.7486,6.8714,6.562602793
9641,CA-2018-104563,3/7/20,3/12/20,5.0,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,0.0,944.93,708.6975,236.2325,225.0720207
9642,CA-2018-104563,3/7/20,3/12/20,5.0,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,0.0,5.98,3.289,2.691,2.220955707
9643,CA-2018-104563,3/7/20,3/12/20,5.0,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,10.8768,43.5072,42.1476,1.3596,1.465089591
9644,CA-2018-104563,3/7/20,3/12/20,5.0,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,0.0,28.4,15.052,13.348,9.989056393
7015,CA-2018-114790,3/11/20,3/13/20,2.0,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,5.536,22.144,12.456,9.688,10.54553158
7016,CA-2018-114790,3/11/20,3/13/20,2.0,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,1.9872,7.9488,5.2164,2.7324,2.048986383
7017,CA-2018-114790,3/11/20,3/13/20,2.0,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,3263.9808,4895.9712,6255.9632,-1359.992,-1168.481209
7018,CA-2018-114790,3/11/20,3/13/20,2.0,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,55.1856,220.7424,279.3771,-58.6347,-74.88371202
1172,US-2018-100279,3/10/20,3/14/20,4.0,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,522.018,1218.042,1242.9,-24.858,-21.86604697
3442,CA-2018-158337,3/11/20,3/14/20,3.0,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.4128,25.6512,18.8376,6.8136,4.825373735
